report_date,load_type,load_time,load_weight,dropoff_site
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:01:00 UTC,11380,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:55:00 UTC,7180,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:33:00 UTC,18980,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:10:00 UTC,14620,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:13:00 UTC,22000,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:02:00 UTC,19340,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:44:00 UTC,13640,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:06:00 UTC,25320,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:00:00 UTC,6780,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:23:00 UTC,29900,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 08:16:00 UTC,26240,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 05:25:00 UTC,22540,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:38:00 UTC,12800,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 05:35:00 UTC,11200,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:19:00 UTC,24820,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:08:00 UTC,30620,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 11:34:00 UTC,4860,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:06:00 UTC,21240,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:54:00 UTC,23640,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 05:57:00 UTC,31180,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:37:00 UTC,25260,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:07:00 UTC,24900,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:18:00 UTC,10980,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 07:15:00 UTC,32680,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 10:00:00 UTC,13840,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:00:00 UTC,19040,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 06:45:00 UTC,11820,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:30:00 UTC,32940,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 12:15:00 UTC,24900,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:15:00 UTC,8400,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:55:00 UTC,20460,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 06:40:00 UTC,2560,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:24:00 UTC,20620,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 06:41:00 UTC,32860,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 05:06:00 UTC,20580,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 04:36:00 UTC,23560,TDS LANDFILL
2021-06-01,GARBAGE COLLECTIONS,2021-06-01 03:06:00 UTC,8480,TDS LANDFILL
2021-06-01,MIXED LITTER,2021-06-01 12:51:00 UTC,2380,TDS LANDFILL
2021-06-01,MIXED LITTER,2021-06-01 01:14:00 UTC,3500,TDS LANDFILL
2021-06-01,BULK,2021-06-01 10:10:00 UTC,4600,TDS LANDFILL
2021-06-01,BULK,2021-06-01 03:58:00 UTC,4000,TDS LANDFILL
2021-06-01,ORGANICS,2021-06-02 07:21:00 UTC,16320,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-02 07:18:00 UTC,15400,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 08:47:00 UTC,12920,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:21:00 UTC,12610,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-14 08:44:00 UTC,19180,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-02 07:37:00 UTC,24060,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-02 04:38:00 UTC,20260,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-02 06:52:00 UTC,6780,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-02 10:50:00 UTC,19240,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 04:29:00 UTC,18260,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 03:39:00 UTC,23260,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:00:00 UTC,3780,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 02:01:00 UTC,21520,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:21:00 UTC,14120,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 04:42:00 UTC,16000,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 03:29:00 UTC,18320,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:01:00 UTC,16480,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:18:00 UTC,18820,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 03:46:00 UTC,19260,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 07:00:00 UTC,23500,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 03:43:00 UTC,20800,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 04:39:00 UTC,19900,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 01:58:00 UTC,19340,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:00:00 UTC,7460,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 12:00:00 UTC,11200,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 02:37:00 UTC,14340,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 02:05:00 UTC,7900,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 04:59:00 UTC,16100,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 02:48:00 UTC,8520,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 04:04:00 UTC,12160,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 03:46:00 UTC,8700,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 01:38:00 UTC,10100,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 02:20:00 UTC,6880,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 12:08:00 UTC,7140,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 01:50:00 UTC,5300,ORGANICS BY GOSH
2021-06-01,ORGANICS,2021-06-01 05:20:00 UTC,16480,ORGANICS BY GOSH
2021-06-01,RECYCLING - SINGLE STREAM,2021-06-09 01:55:00 UTC,4920,BALCONES RECYCLING
2021-06-01,RECYCLED METAL,2021-06-01 01:54:00 UTC,530,AUSTIN IRON AND METAL
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 12:00:00 UTC,12900,TDS - MRF
2021-06-02,SWEEPING,2021-06-02 12:00:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 12:00:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 12:00:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 12:00:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 01:35:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 01:35:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 01:35:00 UTC,,ONION CREEK
2021-06-02,SWEEPING,2021-06-02 01:30:00 UTC,,ONION CREEK
2021-06-02,BRUSH,2021-06-02 04:09:00 UTC,7360,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 11:31:00 UTC,7240,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 10:54:00 UTC,9360,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 01:13:00 UTC,8040,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 01:51:00 UTC,7060,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 03:54:00 UTC,8980,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 03:32:00 UTC,9160,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 12:00:00 UTC,5400,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 12:00:00 UTC,1860,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 12:00:00 UTC,8960,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 12:00:00 UTC,3320,HORNSBY BEND
2021-06-02,BRUSH,2021-06-02 12:00:00 UTC,4460,HORNSBY BEND
2021-06-02,BULK,2021-06-02 12:00:00 UTC,5340,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,12200,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,14660,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,3220,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,10720,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,9120,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,13120,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,8400,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,11340,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,13760,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,7940,TDS LANDFILL
2021-06-02,DEAD ANIMAL,2021-06-02 02:34:00 UTC,40,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:13:00 UTC,20000,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:37:00 UTC,18060,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 02:21:00 UTC,25740,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:41:00 UTC,10600,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:23:00 UTC,19160,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 02:13:00 UTC,12580,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:09:00 UTC,25480,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:07:00 UTC,23060,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:00:00 UTC,7220,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:44:00 UTC,24660,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:10:00 UTC,16660,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:51:00 UTC,28200,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:45:00 UTC,24440,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:50:00 UTC,10900,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 01:00:00 UTC,24000,TDS LANDFILL
2021-06-02,SWEEPING,2021-06-02 12:30:00 UTC,10100,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:35:00 UTC,20560,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:37:00 UTC,14860,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:30:00 UTC,19900,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:43:00 UTC,9280,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:31:00 UTC,28460,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:47:00 UTC,20060,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:34:00 UTC,17340,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:18:00 UTC,9480,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:33:00 UTC,21920,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:32:00 UTC,6100,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 02:16:00 UTC,16860,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:00:00 UTC,8380,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:50:00 UTC,26960,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:07:00 UTC,13540,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:44:00 UTC,15420,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:08:00 UTC,18440,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 10:59:00 UTC,11340,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:09:00 UTC,11660,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:41:00 UTC,18200,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:01:00 UTC,19880,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:35:00 UTC,13420,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:10:00 UTC,5560,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 09:58:00 UTC,7260,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:11:00 UTC,23880,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:17:00 UTC,7160,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-03 08:14:00 UTC,8300,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:13:00 UTC,22320,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:44:00 UTC,24160,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 10:22:00 UTC,11280,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:36:00 UTC,26240,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:19:00 UTC,34000,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:35:00 UTC,3400,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:15:00 UTC,29980,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:30:00 UTC,12180,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:45:00 UTC,22840,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:30:00 UTC,23780,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:30:00 UTC,18840,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:45:00 UTC,17500,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 11:30:00 UTC,22800,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:15:00 UTC,15980,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:15:00 UTC,12700,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:15:00 UTC,10180,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:15:00 UTC,12640,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:00:00 UTC,8680,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 05:26:00 UTC,29380,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:49:00 UTC,30460,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 02:27:00 UTC,25560,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:06:00 UTC,29860,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:12:00 UTC,28020,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 04:54:00 UTC,28060,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 12:14:00 UTC,4460,TDS LANDFILL
2021-06-02,GARBAGE COLLECTIONS,2021-06-02 06:14:00 UTC,12040,TDS LANDFILL
2021-06-02,MIXED LITTER,2021-06-02 11:55:00 UTC,2580,TDS LANDFILL
2021-06-02,MIXED LITTER,2021-06-02 01:06:00 UTC,4800,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,4580,TDS LANDFILL
2021-06-02,BULK,2021-06-02 12:00:00 UTC,1580,TDS LANDFILL
2021-06-02,ORGANICS,2021-06-02 09:05:00 UTC,16740,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 06:36:00 UTC,19960,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:02:00 UTC,11410,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 06:12:00 UTC,16360,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-04 07:14:00 UTC,22440,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 06:48:00 UTC,21280,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 06:50:00 UTC,14860,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 12:39:00 UTC,9080,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-03 07:05:00 UTC,12920,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-03 07:54:00 UTC,12420,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 05:36:00 UTC,23640,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 05:00:00 UTC,17160,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:42:00 UTC,20000,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-03 06:59:00 UTC,21600,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-03 06:59:00 UTC,20160,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:53:00 UTC,19020,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 07:44:00 UTC,19320,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 02:00:00 UTC,19680,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 07:00:00 UTC,4800,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:41:00 UTC,22640,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 05:39:00 UTC,28120,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 07:00:00 UTC,22180,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 07:00:00 UTC,9040,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 12:00:00 UTC,15060,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 05:01:00 UTC,18800,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:59:00 UTC,19920,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 05:56:00 UTC,16140,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:45:00 UTC,18120,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 02:13:00 UTC,24560,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 04:34:00 UTC,12380,ORGANICS BY GOSH
2021-06-02,ORGANICS,2021-06-02 12:00:00 UTC,1920,ORGANICS BY GOSH
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:10:00 UTC,6580,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:10:00 UTC,2780,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:59:00 UTC,2540,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,5620,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:28:00 UTC,20360,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:30:00 UTC,16000,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:15:00 UTC,8140,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,17640,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,13880,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:36:00 UTC,13860,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:30:00 UTC,16400,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:31:00 UTC,13640,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:40:00 UTC,9600,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:10:00 UTC,5840,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:25:00 UTC,17840,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:37:00 UTC,7740,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:29:00 UTC,12320,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:49:00 UTC,10220,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:09:00 UTC,10340,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:11:00 UTC,10060,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:23:00 UTC,12920,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:42:00 UTC,9780,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:45:00 UTC,11320,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 09:55:00 UTC,9700,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:32:00 UTC,10780,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:05:00 UTC,6260,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:25:00 UTC,9100,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:10:00 UTC,12460,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:07:00 UTC,5840,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:25:00 UTC,5000,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:00:00 UTC,7160,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:51:00 UTC,11000,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:05:00 UTC,11320,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 11:07:00 UTC,11620,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 03:04:00 UTC,8320,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,9760,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,4940,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,10740,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,9620,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,8760,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,12880,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:00:00 UTC,5940,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,10880,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:00:00 UTC,4580,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 10:04:00 UTC,12740,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 01:59:00 UTC,7920,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 02:02:00 UTC,9660,BALCONES RECYCLING
2021-06-02,RECYCLING - SINGLE STREAM,2021-06-02 09:57:00 UTC,12000,BALCONES RECYCLING
2021-06-03,TIRES,2021-06-03 12:00:00 UTC,780,MRF
2021-06-03,GARBAGE COLLECTIONS,2021-06-03 12:20:00 UTC,21900,TDS - MRF
2021-06-03,SWEEPING,2021-06-03 12:00:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 12:00:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 12:00:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 01:45:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 01:30:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 12:00:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 01:30:00 UTC,,ONION CREEK
2021-06-03,SWEEPING,2021-06-03 12:15:00 UTC,,ONION CREEK
2021-06-03,BRUSH,2021-06-03 03:58:00 UTC,10460,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 03:54:00 UTC,10540,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 09:49:00 UTC,5940,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 01:23:00 UTC,7700,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 03:59:00 UTC,10220,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 04:01:00 UTC,6260,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 02:00:00 UTC,6700,HORNSBY BEND
2021-06-03,BRUSH,2021-06-03 12:00:00 UTC,10560,HORNSBY BEND
2021-06-03,BULK,2021-06-03 12:00:00 UTC,12480,TDS LANDFILL
2021-06-03,BULK,2021-06-03 12:00:00 UTC,9040,TDS LANDFILL
